Tick, Second, Min, Hour, Day, Month, Year, onemkt_rev/mo, onemkt_rev/yr, allmkts_rev/mo, allmkts_rev/yr, ocean_rev/mo, ocean_rev/yr, ocean_rev_growth/mo, ocean_rev_growth/yr, ps30_valuation, overall_valuation, fundamentals_valuation, speculation_valuation, tot_OCEAN_supply, tot_OCEAN_minted, tot_OCEAN_burned, OCEAN_minted/mo, OCEAN_burned/mo, OCEAN_minted_USD/mo, OCEAN_burned_USD/mo, OCEAN_price, RND/mo, rnd_to_sales_ratio, mkts_annual_growth_rate, dao_USD/mo, dao_OCEAN/mo, dao_OCEAN_in_USD/mo, dao_total_in_USD/mo
12504, 4.50144e+07, 750240, 12504, 521, 17.3667, 1.4274, 2649.66, 29420.9, 3510.44, 35694.2, 7.02088, 71.3884, 0.0339224, 2.14345, 2141.65, 5.76928e+06, 2141.65, 5.76714e+06, 7.14563e+08, 2.36641e+07, 606.885, 4.39346e+06, 43.4978, 35792.1, 0.351028, 0.00807386, 35688.4, 5083.18, 0.225, 6.67894, 4.42123e+06, 35696.4, 35703.1
12528, 4.51008e+07, 751680, 12528, 522, 17.4, 1.43014, 2651.14, 29437.3, 3514.34, 35733.9, 7.02869, 71.4679, 0.0339224, 2.12511, 2144.04, 5.77087e+06, 2144.04, 5.76872e+06, 7.14811e+08, 2.39112e+07, 608.36, 4.53738e+06, 43.5435, 36921.9, 0.351418, 0.00807328, 36851.6, 5243.03, 0.225, 6.68637, 4.56516e+06, 36855.8, 36862.5
12552, 4.51872e+07, 753120, 12552, 523, 17.4333, 1.43288, 2652.61, 29453.7, 3518.25, 35773.7, 7.03651, 71.5474, 0.0339224, 2.10701, 2146.42, 5.77245e+06, 2146.42, 5.7703e+06, 7.15058e+08, 2.41583e+07, 609.836, 4.68125e+06, 43.5896, 38050.7, 0.351809, 0.00807271, 38014.1, 5402.4, 0.225, 6.69381, 4.70902e+06, 38014.6, 38021.3
12576, 4.52736e+07, 754560, 12576, 524, 17.4667, 1.43562, 2654.09, 29470, 3522.17, 35813.5, 7.04434, 71.627, 0.0339224, 2.08913, 2148.81, 5.77403e+06, 2148.81, 5.77189e+06, 7.15305e+08, 2.44052e+07, 611.315, 4.82504e+06, 43.636, 39178.5, 0.352201, 0.00807213, 39175.7, 5561.3, 0.225, 6.70126, 4.85282e+06, 39172.6, 39179.3
12600, 4.536e+07, 756000, 12600, 525, 17.5, 1.43836, 2655.56, 29486.4, 3526.09, 35853.3, 7.05218, 71.7067, 0.0339224, 2.07148, 2151.2, 5.77562e+06, 2151.2, 5.77347e+06, 7.15551e+08, 2.4652e+07, 612.795, 4.96876e+06, 43.6827, 40305.3, 0.352592, 0.00807156, 40336.6, 5719.73, 0.225, 6.70872, 4.99654e+06, 40329.9, 40336.6
12624, 4.54464e+07, 757440, 12624, 526, 17.5333, 1.4411, 2657.04, 29502.8, 3530.01, 35893.2, 7.06002, 71.7865, 0.0339224, 2.05405, 2153.59, 5.7772e+06, 2153.59, 5.77505e+06, 7.15798e+08, 2.48987e+07, 614.276, 5.11242e+06, 43.7298, 41431.1, 0.352985, 0.00807099, 41496.6, 5877.69, 0.225, 6.71618, 5.1402e+06, 41486.5, 41493.2
12648, 4.55328e+07, 758880, 12648, 527, 17.5667, 1.44384, 2658.52, 29519.2, 3533.94, 35933.2, 7.06788, 71.8663, 0.0339224, 2.03684, 2155.99, 5.77879e+06, 2155.99, 5.77663e+06, 7.16045e+08, 2.51453e+07, 615.76, 5.25601e+06, 43.7772, 42555.9, 0.353378, 0.00807043, 42655.8, 6035.17, 0.225, 6.72365, 5.28379e+06, 42642.4, 42649.1
12672, 4.56192e+07, 760320, 12672, 528, 17.6, 1.44658, 2660, 29535.6, 3537.87, 35973.1, 7.07574, 71.9463, 0.0339224, 2.01984, 2158.39, 5.78037e+06, 2158.39, 5.77821e+06, 7.16291e+08, 2.53917e+07, 617.245, 5.39953e+06, 43.8249, 43679.7, 0.353771, 0.00806986, 43814.3, 6192.19, 0.225, 6.73114, 5.42731e+06, 43797.6, 43804.4
12696, 4.57056e+07, 761760, 12696, 529, 17.6333, 1.44932, 2661.48, 29552.1, 3541.81, 36013.2, 7.08361, 72.0263, 0.0339224, 2.00304, 2160.79, 5.78196e+06, 2160.79, 5.7798e+06, 7.16537e+08, 2.56381e+07, 618.732, 5.54298e+06, 43.873, 44802.5, 0.354164, 0.0080693, 44972, 6348.73, 0.225, 6.73862, 5.57076e+06, 44952.1, 44958.9
12720, 4.5792e+07, 763200, 12720, 530, 17.6667, 1.45205, 2662.96, 29568.5, 3545.75, 36053.2, 7.0915, 72.1065, 0.0339224, 1.98645, 2163.19, 5.78354e+06, 2163.19, 5.78138e+06, 7.16784e+08, 2.58843e+07, 620.221, 5.68636e+06, 43.9215, 45924.3, 0.354558, 0.00806874, 46128.8, 6504.81, 0.225, 6.74612, 5.71414e+06, 46106, 46112.7
12744, 4.58784e+07, 764640, 12744, 531, 17.7, 1.45479, 2664.44, 29585, 3549.69, 36093.4, 7.09939, 72.1867, 0.0339224, 1.97006, 2165.6, 5.78513e+06, 2165.6, 5.78297e+06, 7.1703e+08, 2.61304e+07, 621.711, 5.82968e+06, 43.9702, 47045.1, 0.354953, 0.00806819, 47284.9, 6660.42, 0.225, 6.75363, 5.85746e+06, 47259.1, 47265.8
12768, 4.59648e+07, 766080, 12768, 532, 17.7333, 1.45753, 2665.92, 29601.4, 3553.64, 36133.5, 7.10728, 72.267, 0.0339224, 1.95387, 2168.01, 5.78672e+06, 2168.01, 5.78455e+06, 7.17276e+08, 2.63764e+07, 623.203, 5.97293e+06, 44.0194, 48164.8, 0.355348, 0.00806763, 48440.2, 6815.57, 0.225, 6.76114, 6.00071e+06, 48411.5, 48418.3
12792, 4.60512e+07, 767520, 12792, 533, 17.7667, 1.46027, 2667.4, 29617.9, 3557.6, 36173.7, 7.11519, 72.3474, 0.0339224, 1.93787, 2170.42, 5.78831e+06, 2170.42, 5.78613e+06, 7.17522e+08, 2.66223e+07, 624.697, 6.11611e+06, 44.0688, 49283.6, 0.355743, 0.00806708, 49594.7, 6970.25, 0.225, 6.76867, 6.14389e+06, 49563.2, 49570
12816, 4.61376e+07, 768960, 12816, 534, 17.8, 1.46301, 2668.88, 29634.3, 3561.55, 36214, 7.12311, 72.4279, 0.0339224, 1.92206, 2172.84, 5.78989e+06, 2172.84, 5.78772e+06, 7.17767e+08, 2.6868e+07, 626.193, 6.25922e+06, 44.1187, 50401.5, 0.356139, 0.00806653, 50748.4, 7124.47, 0.225, 6.7762, 6.287e+06, 50714.3, 50721
12840, 4.6224e+07, 770400, 12840, 535, 17.8333, 1.46575, 2670.37, 29650.8, 3565.52, 36254.3, 7.13103, 72.5085, 0.0339224, 1.90643, 2175.26, 5.79148e+06, 2175.26, 5.78931e+06, 7.18013e+08, 2.71137e+07, 627.691, 6.40226e+06, 44.1688, 51518.3, 0.356535, 0.00806598, 51901.3, 7278.22, 0.225, 6.78374, 6.43004e+06, 51864.6, 51871.4
12864, 4.63104e+07, 771840, 12864, 536, 17.8667, 1.46849, 2671.85, 29667.3, 3569.48, 36294.6, 7.13897, 72.5892, 0.0339224, 1.89099, 2177.68, 5.79307e+06, 2177.68, 5.79089e+06, 7.18259e+08, 2.73592e+07, 629.19, 6.54524e+06, 44.2193, 52634.1, 0.356932, 0.00806544, 53053.4, 7431.52, 0.225, 6.79128, 6.57302e+06, 53014.3, 53021.1
12888, 4.63968e+07, 773280, 12888, 537, 17.9, 1.47123, 2673.34, 29683.8, 3573.46, 36335, 7.14691, 72.6699, 0.0339224, 1.87573, 2180.1, 5.79466e+06, 2180.1, 5.79248e+06, 7.18504e+08, 2.76046e+07, 630.691, 6.68815e+06, 44.2702, 53749, 0.357329, 0.0080649, 54204.7, 7584.35, 0.225, 6.79884, 6.71593e+06, 54163.2, 54170
12912, 4.64832e+07, 774720, 12912, 538, 17.9333, 1.47397, 2674.83, 29700.3, 3577.43, 36375.4, 7.15486, 72.7508, 0.0339224, 1.86065, 2182.52, 5.79625e+06, 2182.52, 5.79407e+06, 7.18749e+08, 2.78499e+07, 632.194, 6.83099e+06, 44.3214, 54862.8, 0.357727, 0.00806435, 55355.2, 7736.73, 0.225, 6.8064, 6.85877e+06, 55311.5, 55318.3
12936, 4.65696e+07, 776160, 12936, 539, 17.9667, 1.47671, 2676.31, 29716.8, 3581.41, 36415.9, 7.16282, 72.8317, 0.0339224, 1.84574, 2184.95, 5.79784e+06, 2184.95, 5.79565e+06, 7.18994e+08, 2.80951e+07, 633.698, 6.97376e+06, 44.3729, 55975.7, 0.358125, 0.00806382, 56505, 7888.65, 0.225, 6.81398, 7.00154e+06, 56459.1, 56465.9
12960, 4.6656e+07, 777600, 12960, 540, 18, 1.47945, 2677.8, 29733.4, 3585.4, 36456.4, 7.17079, 72.9128, 0.0339224, 1.831, 2187.38, 5.79943e+06, 2187.38, 5.79724e+06, 7.19239e+08, 2.83401e+07, 635.205, 7.11647e+06, 44.4248, 57087.6, 0.358523, 0.00806328, 57654, 8040.11, 0.225, 6.82156, 7.14424e+06, 57606, 57612.9
12984, 4.67424e+07, 779040, 12984, 541, 18.0333, 1.48219, 2679.29, 29749.9, 3589.39, 36497, 7.17877, 72.9939, 0.0339224, 1.81643, 2189.82, 5.80102e+06, 2189.82, 5.79883e+06, 7.19484e+08, 2.85851e+07, 636.713, 7.2591e+06, 44.4771, 58198.6, 0.358922, 0.00806275, 58801.7, 8191.06, 0.225, 6.82915, 7.28688e+06, 58752.3, 58759.1
13008, 4.68288e+07, 780480, 13008, 542, 18.0667, 1.48493, 2680.78, 29766.5, 3593.38, 36537.6, 7.18676, 73.0751, 0.0339224, 1.80202, 2192.25, 5.80261e+06, 2192.25, 5.80042e+06, 7.19729e+08, 2.88299e+07, 638.223, 7.39559e+06, 44.5296, 59260.8, 0.359321, 0.00806221, 59900, 8334.77, 0.225, 6.83675, 7.42336e+06, 59848.8, 59855.6
13032, 4.69152e+07, 781920, 13032, 543, 18.1, 1.48767, 2682.27, 29783, 3597.38, 36578.2, 7.19476, 73.1564, 0.0339224, 1.78778, 2194.69, 5.8042e+06, 2194.69, 5.80201e+06, 7.19974e+08, 2.90746e+07, 639.735, 7.39208e+06, 44.5823, 59225.9, 0.359721, 0.00806169, 59867.5, 8320.99, 0.225, 6.84435, 7.41985e+06, 59816.5, 59823.4
13056, 4.70016e+07, 783360, 13056, 544, 18.1333, 1.49041, 2683.76, 29799.6, 3601.38, 36618.9, 7.20276, 73.2378, 0.0339224, 1.7737, 2197.13, 5.8058e+06, 2197.13, 5.8036e+06, 7.20219e+08, 2.93192e+07, 641.248, 7.38857e+06, 44.635, 59191.1, 0.360121, 0.00806116, 59835.1, 8307.24, 0.225, 6.85197, 7.41635e+06, 59784.3, 59791.2
13080, 4.7088e+07, 784800, 13080, 545, 18.1667, 1.49315, 2685.26, 29816.1, 3605.39, 36659.7, 7.21077, 73.3193, 0.0339224, 1.75977, 2199.58, 5.80739e+06, 2199.58, 5.80519e+06, 7.20463e+08, 2.95637e+07, 642.764, 7.38506e+06, 44.6877, 59156.3, 0.360522, 0.00806063, 59802.7, 8293.52, 0.225, 6.85959, 7.41284e+06, 59752.2, 59759
13104, 4.71744e+07, 786240, 13104, 546, 18.2, 1.49589, 2686.75, 29832.7, 3609.4, 36700.4, 7.2188, 73.4009, 0.0339224, 1.746, 2202.03, 5.80898e+06, 2202.03, 5.80678e+06, 7.20707e+08, 2.9808e+07, 644.281, 7.38156e+06, 44.7405, 59121.6, 0.360923, 0.00806011, 59770.3, 8279.81, 0.225, 6.86722, 7.40933e+06, 59720, 59726.9
13128, 4.72608e+07, 787680, 13128, 547, 18.2333, 1.49863, 2688.25, 29849.3, 3613.41, 36741.3, 7.22683, 73.4825, 0.0339224, 1.73238, 2204.48, 5.81057e+06, 2204.48, 5.80837e+06, 7.20952e+08, 3.00523e+07, 645.799, 7.37805e+06, 44.7934, 59086.9, 0.361325, 0.00805959, 59738, 8266.14, 0.225, 6.87486, 7.40583e+06, 59688, 59694.8
13152, 4.73472e+07, 789120, 13152, 548, 18.2667, 1.50137, 2689.74, 29865.9, 3617.43, 36782.2, 7.23487, 73.5643, 0.0339224, 1.71891, 2206.93, 5.81217e+06, 2206.93, 5.80996e+06, 7.21196e+08, 3.02964e+07, 647.32, 7.37455e+06, 44.8463, 59052.4, 0.361727, 0.00805907, 59705.7, 8252.49, 0.225, 6.88251, 7.40233e+06, 59655.9, 59662.8
13176, 4.74336e+07, 790560, 13176, 549, 18.3, 1.50411, 2691.24, 29882.5, 3621.46, 36823.1, 7.24292, 73.6462, 0.0339224, 1.70558, 2209.38, 5.81376e+06, 2209.38, 5.81155e+06, 7.2144e+08, 3.05404e+07, 648.843, 7.37105e+06, 44.8993, 59017.9, 0.362129, 0.00805856, 59673.4, 8238.86, 0.225, 6.89017, 7.39883e+06, 59623.9, 59630.8
13200, 4.752e+07, 792000, 13200, 550, 18.3333, 1.50685, 2692.73, 29899.1, 3625.49, 36864, 7.25098, 73.7281, 0.0339224, 1.6924, 2211.84, 5.81536e+06, 2211.84, 5.81315e+06, 7.21684e+08, 3.07843e+07, 650.367, 7.36755e+06, 44.9523, 58983.4, 0.362532, 0.00805804, 59641.2, 8225.26, 0.225, 6.89784, 7.39533e+06, 59591.9, 59598.8
13224, 4.76064e+07, 793440, 13224, 551, 18.3667, 1.50959, 2694.23, 29915.8, 3629.52, 36905.1, 7.25905, 73.8101, 0.0339224, 1.67937, 2214.3, 5.81695e+06, 2214.3, 5.81474e+06, 7.21927e+08, 3.10281e+07, 651.893, 7.36405e+06, 45.0053, 58949.1, 0.362935, 0.00805753, 59609, 8211.68, 0.225, 6.90551, 7.39183e+06, 59559.9, 59566.8
13248, 4.76928e+07, 794880, 13248, 552, 18.4, 1.51233, 2695.73, 29932.4, 3633.56, 36946.1, 7.26712, 73.8923, 0.0339224, 1.66647, 2216.77, 5.81855e+06, 2216.77, 5.81633e+06, 7.22171e+08, 3.12718e+07, 653.421, 7.36056e+06, 45.0584, 58914.8, 0.363339, 0.00805702, 59576.8, 8198.13, 0.225, 6.9132, 7.38834e+06, 59528, 59534.9
13272, 4.77792e+07, 796320, 13272, 553, 18.4333, 1.51507, 2697.23, 29949.1, 3637.6, 36987.2, 7.27521, 73.9745, 0.0339224, 1.65371, 2219.23, 5.82015e+06, 2219.23, 5.81793e+06, 7.22415e+08, 3.15153e+07, 654.95, 7.35707e+06, 45.1116, 58880.5, 0.363744, 0.00805652, 59544.7, 8184.6, 0.225, 6.92089, 7.38484e+06, 59496.1, 59503
13296, 4.78656e+07, 797760, 13296, 554, 18.4667, 1.51781, 2698.73, 29965.7, 3641.65, 37028.4, 7.2833, 74.0568, 0.0339224, 1.64109, 2221.7, 5.82174e+06, 2221.7, 5.81952e+06, 7.22658e+08, 3.17588e+07, 656.482, 7.35357e+06, 45.1648, 58846.3, 0.364148, 0.00805601, 59512.6, 8171.1, 0.225, 6.92859, 7.38135e+06, 59464.2, 59471.2
13320, 4.7952e+07, 799200, 13320, 555, 18.5, 1.52055, 2700.23, 29982.4, 3645.7, 37069.6, 7.29141, 74.1392, 0.0339224, 1.6286, 2224.18, 5.82334e+06, 2224.18, 5.82112e+06, 7.22901e+08, 3.20021e+07, 658.015, 7.35008e+06, 45.218, 58812.2, 0.364553, 0.00805551, 59480.5, 8157.62, 0.225, 6.9363, 7.37786e+06, 59432.4, 59439.4
13344, 4.80384e+07, 800640, 13344, 556, 18.5333, 1.52329, 2701.73, 29999.1, 3649.76, 37110.8, 7.29952, 74.2217, 0.0339224, 1.61624, 2226.65, 5.82494e+06, 2226.65, 5.82271e+06, 7.23145e+08, 3.22453e+07, 659.55, 7.34659e+06, 45.2713, 58778.2, 0.364959, 0.00805501, 59448.5, 8144.16, 0.225, 6.94401, 7.37437e+06, 59400.6, 59407.6
13368, 4.81248e+07, 802080, 13368, 557, 18.5667, 1.52603, 2703.23, 30015.7, 3653.82, 37152.1, 7.30764, 74.3042, 0.0339224, 1.60401, 2229.13, 5.82653e+06, 2229.13, 5.82431e+06, 7.23388e+08, 3.24884e+07, 661.087, 7.34311e+06, 45.3247, 58744.2, 0.365365, 0.00805451, 59416.5, 8130.73, 0.225, 6.95174, 7.37088e+06, 59368.9, 59375.8
13392, 4.82112e+07, 803520, 13392, 558, 18.6, 1.52877, 2704.74, 30032.4, 3657.89, 37193.5, 7.31577, 74.3869, 0.0339224, 1.5919, 2231.61, 5.82813e+06, 2231.61, 5.8259e+06, 7.23631e+08, 3.27314e+07, 662.625, 7.33962e+06, 45.3781, 58710.3, 0.365772, 0.00805402, 59384.5, 8117.33, 0.225, 6.95947, 7.3674e+06, 59337.2, 59344.1
13416, 4.82976e+07, 804960, 13416, 559, 18.6333, 1.53151, 2706.24, 30049.1, 3661.96, 37234.8, 7.32391, 74.4697, 0.0339224, 1.57993, 2234.09, 5.82973e+06, 2234.09, 5.8275e+06, 7.23874e+08, 3.29742e+07, 664.166, 7.33614e+06, 45.4315, 58676.5, 0.366179, 0.00805352, 59352.6, 8103.95, 0.225, 6.96722, 7.36392e+06, 59305.5, 59312.4
13440, 4.8384e+07, 806400, 13440, 560, 18.6667, 1.53425, 2707.75, 30065.9, 3666.03, 37276.3, 7.33206, 74.5525, 0.0339224, 1.56807, 2236.58, 5.83133e+06, 2236.58, 5.82909e+06, 7.24116e+08, 3.3217e+07, 665.708, 7.33266e+06, 45.485, 58642.7, 0.366586, 0.00805303, 59320.7, 8090.59, 0.225, 6.97497, 7.36043e+06, 59273.8, 59280.8
13464, 4.84704e+07, 807840, 13464, 561, 18.7, 1.53699, 2709.25, 30082.6, 3670.11, 37317.7, 7.34022, 74.6355, 0.0339224, 1.55634, 2239.06, 5.83293e+06, 2239.06, 5.83069e+06, 7.24359e+08, 3.34596e+07, 667.252, 7.32918e+06, 45.5386, 58609, 0.366994, 0.00805254, 59288.8, 8077.26, 0.225, 6.98273, 7.35695e+06, 59242.2, 59249.2
13488, 4.85568e+07, 809280, 13488, 562, 18.7333, 1.53973, 2710.76, 30099.3, 3674.19, 37359.3, 7.34838, 74.7185, 0.0339224, 1.54473, 2241.56, 5.83453e+06, 2241.56, 5.83229e+06, 7.24601e+08, 3.37021e+07, 668.798, 7.3257e+06, 45.5922, 58575.4, 0.367402, 0.00805206, 59257, 8063.95, 0.225, 6.9905, 7.35347e+06, 59210.6, 59217.6
13512, 4.86432e+07, 810720, 13512, 563, 18.7667, 1.54247, 2712.27, 30116, 3678.28, 37400.8, 7.35656, 74.8017, 0.0339224, 1.53323, 2244.05, 5.83613e+06, 2244.05, 5.83389e+06, 7.24844e+08, 3.39445e+07, 670.345, 7.32222e+06, 45.6458, 58541.8, 0.367811, 0.00805157, 59225.2, 8050.67, 0.225, 6.99828, 7.35e+06, 59179, 59186
13536, 4.87296e+07, 812160, 13536, 564, 18.8, 1.54521, 2713.77, 30132.8, 3682.37, 37442.4, 7.36475, 74.8849, 0.0339224, 1.52185, 2246.55, 5.83773e+06, 2246.55, 5.83549e+06, 7.25086e+08, 3.41868e+07, 671.895, 7.31874e+06, 45.6995, 58508.3, 0.36822, 0.00805109, 59193.5, 8037.41, 0.225, 7.00606, 7.34652e+06, 59147.5, 59154.5
13560, 4.8816e+07, 813600, 13560, 565, 18.8333, 1.54795, 2715.28, 30149.6, 3686.47, 37484.1, 7.37294, 74.9682, 0.0339224, 1.51059, 2249.05, 5.83933e+06, 2249.05, 5.83709e+06, 7.25328e+08, 3.44289e+07, 673.446, 7.31527e+06, 45.7533, 58474.9, 0.36863, 0.00805061, 59161.7, 8024.17, 0.225, 7.01386, 7.34305e+06, 59116, 59123
13584, 4.89024e+07, 815040, 13584, 566, 18.8667, 1.55068, 2716.79, 30166.3, 3690.57, 37525.8, 7.38114, 75.0516, 0.0339224, 1.49943, 2251.55, 5.84094e+06, 2251.55, 5.83868e+06, 7.2557e+08, 3.4671e+07, 674.999, 7.3118e+06, 45.8071, 58441.5, 0.36904, 0.00805013, 59130, 8010.96, 0.225, 7.02166, 7.33958e+06, 59084.5, 59091.6
13608, 4.89888e+07, 816480, 13608, 567, 18.9, 1.55342, 2718.31, 30183.1, 3694.68, 37567.6, 7.38935, 75.1351, 0.0339224, 1.48839, 2254.05, 5.84254e+06, 2254.05, 5.84028e+06, 7.25812e+08, 3.49129e+07, 676.554, 7.30833e+06, 45.861, 58408.2, 0.369451, 0.00804966, 59098.4, 7997.77, 0.225, 7.02948, 7.33611e+06, 59053.1, 59060.1
13632, 4.90752e+07, 817920, 13632, 568, 18.9333, 1.55616, 2719.82, 30199.9, 3698.79, 37609.4, 7.39758, 75.2187, 0.0339224, 1.47746, 2256.56, 5.84414e+06, 2256.56, 5.84188e+06, 7.26054e+08, 3.51548e+07, 678.111, 7.30486e+06, 45.9149, 58374.9, 0.369862, 0.00804918, 59066.7, 7984.61, 0.225, 7.0373, 7.33264e+06, 59021.7, 59028.8
13656, 4.91616e+07, 819360, 13656, 569, 18.9667, 1.5589, 2721.33, 30216.7, 3702.9, 37651.2, 7.40581, 75.3024, 0.0339224, 1.46663, 2259.07, 5.84574e+06, 2259.07, 5.84349e+06, 7.26296e+08, 3.53965e+07, 679.67, 7.30139e+06, 45.9688, 58341.7, 0.370273, 0.00804871, 59035.2, 7971.47, 0.225, 7.04513, 7.32917e+06, 58990.4, 58997.4
13680, 4.9248e+07, 820800, 13680, 570, 19, 1.56164, 2722.84, 30233.5, 3707.02, 37693.1, 7.41405, 75.3862, 0.0339224, 1.45591, 2261.59, 5.84735e+06, 2261.59, 5.84509e+06, 7.26537e+08, 3.56381e+07, 681.23, 7.29793e+06, 46.0228, 58308.6, 0.370685, 0.00804824, 59003.6, 7958.35, 0.225, 7.05296, 7.3257e+06, 58959, 58966.1
13704, 4.93344e+07, 822240, 13704, 571, 19.0333, 1.56438, 2724.36, 30250.3, 3711.15, 37735, 7.4223, 75.4701, 0.0339224, 1.4453, 2264.1, 5.84895e+06, 2264.1, 5.84669e+06, 7.26779e+08, 3.58795e+07, 682.792, 7.29446e+06, 46.0769, 58275.6, 0.371098, 0.00804777, 58971.7, 7945.2, 0.225, 7.06081, 7.32224e+06, 58927.7, 58934.8
13728, 4.94208e+07, 823680, 13728, 572, 19.0667, 1.56712, 2725.87, 30267.1, 3715.28, 37777, 7.43055, 75.554, 0.0339224, 1.43479, 2266.62, 5.85056e+06, 2266.62, 5.84829e+06, 7.2702e+08, 3.61209e+07, 684.356, 7.291e+06, 46.131, 58242.6, 0.371511, 0.00804731, 58940.2, 7932.13, 0.225, 7.06867, 7.31878e+06, 58896.5, 58903.5
13752, 4.95072e+07, 825120, 13752, 573, 19.1, 1.56986, 2727.39, 30284, 3719.41, 37819, 7.43882, 75.6381, 0.0339224, 1.42438, 2269.14, 5.85216e+06, 2269.14, 5.84989e+06, 7.27261e+08, 3.63621e+07, 685.922, 7.28754e+06, 46.1852, 58209.6, 0.371924, 0.00804685, 58908.7, 7919.09, 0.225, 7.07653, 7.31532e+06, 58865.2, 58872.3
13776, 4.95936e+07, 826560, 13776, 574, 19.1333, 1.5726, 2728.91, 30300.8, 3723.55, 37861.1, 7.4471, 75.7223, 0.0339224, 1.41407, 2271.67, 5.85377e+06, 2271.67, 5.8515e+06, 7.27503e+08, 3.66033e+07, 687.49, 7.28408e+06, 46.2394, 58176.8, 0.372338, 0.00804639, 58877.3, 7906.07, 0.225, 7.08441, 7.31186e+06, 58834, 58841.1
13800, 4.968e+07, 828000, 13800, 575, 19.1667, 1.57534, 2730.42, 30317.7, 3727.69, 37903.3, 7.45538, 75.8065, 0.0339224, 1.40386, 2274.2, 5.85537e+06, 2274.2, 5.8531e+06, 7.27744e+08, 3.68443e+07, 689.059, 7.28062e+06, 46.2937, 58144, 0.372752, 0.00804593, 58845.9, 7893.07, 0.225, 7.09229, 7.3084e+06, 58802.9, 58810
13824, 4.97664e+07, 829440, 13824, 576, 19.2, 1.57808, 2731.94, 30334.5, 3731.84, 37945.4, 7.46368, 75.8908, 0.0339224, 1.39374, 2276.73, 5.85698e+06, 2276.73, 5.8547e+06, 7.27985e+08, 3.70852e+07, 690.631, 7.27717e+06, 46.348, 58111.3, 0.373167, 0.00804547, 58814.5, 7880.1, 0.225, 7.10018, 7.30494e+06, 58771.7, 58778.8
13848, 4.98528e+07, 830880, 13848, 577, 19.2333, 1.58082, 2733.46, 30351.4, 3735.99, 37987.6, 7.47198, 75.9753, 0.0339224, 1.38373, 2279.26, 5.85859e+06, 2279.26, 5.85631e+06, 7.28225e+08, 3.7326e+07, 692.204, 7.27371e+06, 46.4023, 58078.6, 0.373582, 0.00804502, 58783.2, 7867.14, 0.225, 7.10808, 7.30149e+06, 58740.6, 58747.7
13872, 4.99392e+07, 832320, 13872, 578, 19.2667, 1.58356, 2734.98, 30368.3, 3740.15, 38029.9, 7.4803, 76.0598, 0.0339224, 1.3738, 2281.79, 5.86019e+06, 2281.79, 5.85791e+06, 7.28466e+08, 3.75667e+07, 693.779, 7.27026e+06, 46.4568, 58046, 0.373998, 0.00804457, 58751.9, 7854.22, 0.225, 7.11599, 7.29804e+06, 58709.6, 58716.7
13896, 5.00256e+07, 833760, 13896, 579, 19.3, 1.5863, 2736.5, 30385.2, 3744.31, 38072.2, 7.48862, 76.1444, 0.0339224, 1.36397, 2284.33, 5.8618e+06, 2284.33, 5.85952e+06, 7.28707e+08, 3.78072e+07, 695.356, 7.26681e+06, 46.5112, 58013.4, 0.374414, 0.00804412, 58720.6, 7841.31, 0.225, 7.12391, 7.29459e+06, 58678.5, 58685.6
13920, 5.0112e+07, 835200, 13920, 580, 19.3333, 1.58904, 2738.02, 30402.1, 3748.48, 38114.6, 7.49695, 76.2292, 0.0339224, 1.35423, 2286.87, 5.86341e+06, 2286.87, 5.86112e+06, 7.28947e+08, 3.80477e+07, 696.935, 7.26336e+06, 46.5657, 57981, 0.37483, 0.00804367, 58689.4, 7828.43, 0.225, 7.13183, 7.29114e+06, 58647.5, 58654.6
13944, 5.01984e+07, 836640, 13944, 581, 19.3667, 1.59178, 2739.55, 30419, 3752.65, 38157, 7.50529, 76.314, 0.0339224, 1.34458, 2289.42, 5.86502e+06, 2289.42, 5.86273e+06, 7.29187e+08, 3.8288e+07, 698.515, 7.25991e+06, 46.6203, 57948.5, 0.375247, 0.00804323, 58658.2, 7815.57, 0.225, 7.13977, 7.28769e+06, 58616.5, 58623.7
13968, 5.02848e+07, 838080, 13968, 582, 19.4, 1.59452, 2741.07, 30435.9, 3756.82, 38199.4, 7.51364, 76.3989, 0.0339224, 1.33503, 2291.97, 5.86663e+06, 2291.97, 5.86433e+06, 7.29428e+08, 3.85282e+07, 700.098, 7.25647e+06, 46.6749, 57916.2, 0.375665, 0.00804278, 58627, 7802.74, 0.225, 7.14771, 7.28424e+06, 58585.6, 58592.7
13992, 5.03712e+07, 839520, 13992, 583, 19.4333, 1.59726, 2742.6, 30452.8, 3761, 38241.9, 7.522, 76.4839, 0.0339224, 1.32556, 2294.52, 5.86824e+06, 2294.52, 5.86594e+06, 7.29668e+08, 3.87684e+07, 701.682, 7.25302e+06, 46.7296, 57883.9, 0.376083, 0.00804234, 58595.9, 7789.93, 0.225, 7.15566, 7.2808e+06, 58554.7, 58561.8
14016, 5.04576e+07, 840960, 14016, 584, 19.4667, 1.6, 2744.12, 30469.7, 3765.19, 38284.5, 7.53037, 76.569, 0.0339224, 1.31617, 2297.07, 5.86985e+06, 2297.07, 5.86755e+06, 7.29908e+08, 3.90083e+07, 703.268, 7.24958e+06, 46.7843, 57851.7, 0.376501, 0.0080419, 58564.8, 7777.14, 0.225, 7.16362, 7.27736e+06, 58523.8, 58531
